id,xP
184,0.0
185,2.8
186,3.4
187,0.0
188,-0.6
189,-0.2
190,-1.0
191,1.8
192,-0.4
193,0.0
194,1.2
196,0.0
197,-0.2
198,0.0
199,1.0
475,-0.8
531,0.0
534,6.2
560,-1.0
561,0.0
570,0.8
577,0.0
605,-1.0
611,0.6
627,0.0
637,-1.0
662,0.0
678,-1.0
686,-0.8
757,-1.0
760,-1.0
1,1.0
2,4.8
105,0.5
200,4.2
201,0.0
202,0.0
203,0.0
204,1.3
205,1.8
206,0.0
207,0.0
208,0.0
209,2.8
210,1.3
211,3.5
212,5.2
213,0.5
214,0.0
215,2.8
216,0.0
217,3.3
218,0.0
219,0.0
220,2.0
231,0.0
346,0.0
470,2.8
521,0.0
532,0.0
546,0.5
562,1.7
591,0.5
613,0.5
614,4.7
618,5.5
636,0.5
641,0.5
667,0.5
726,1.5
747,0.5
750,0.5
763,0.5
248,0.0
249,-0.3
250,-0.4
251,0.0
252,-0.3
253,0.0
254,-0.5
255,3.3
256,-0.5
257,-0.5
258,2.3
259,1.1
260,0.0
261,3.3
262,0.0
263,0.0
264,2.9
265,0.7
266,-0.1
267,2.3
268,0.0
269,0.7
270,-0.3
271,1.3
273,-0.5
548,1.1
549,0.3
581,-0.5
612,1.3
639,0.0
645,-0.5
687,0.0
709,0.9
715,0.7
727,-0.3
735,-0.5
221,0.0
222,1.7
223,0.0
224,0.5
225,2.5
226,0.0
227,2.7
228,0.0
229,0.0
230,0.3
232,0.0
233,2.7
234,0.0
235,-0.1
236,-0.5
237,-0.1
238,0.7
239,0.3
240,0.7
241,0.0
242,0.0
243,0.0
244,1.3
245,0.5
246,0.5
247,-0.5
506,0.0
508,0.0
547,0.0
565,-0.5
578,0.1
619,0.7
659,-0.5
663,-0.5
691,-0.1
700,-0.5
720,1.1
742,-0.5
743,-0.5
274,1.3
275,2.3
276,2.2
277,0.0
278,0.5
279,0.0
280,5.0
281,5.5
282,3.2
283,8.7
284,4.5
285,7.3
286,0.5
287,0.0
288,4.2
289,0.5
290,3.3
291,6.2
292,1.7
293,3.7
294,1.2
296,0.7
297,2.2
298,0.0
497,0.5
498,0.0
499,0.0
500,0.0
501,0.5
563,0.0
564,0.0
584,0.5
592,0.5
620,0.5
665,0.5
680,4.8
299,4.2
300,8.4
301,5.4
302,4.4
303,6.6
305,2.8
306,0.0
307,3.6
308,3.2
309,2.8
310,0.0
311,2.6
312,4.0
314,4.8
315,3.0
316,1.0
317,0.0
318,8.8
319,4.8
320,0.0
322,0.0
323,0.0
324,2.4
325,1.4
502,1.0
573,1.4
587,1.2
599,0.0
600,1.0
610,3.6
712,1.0
162,0.0
326,0.0
327,4.0
328,0.0
329,1.2
330,0.4
331,1.2
332,3.8
333,5.2
334,0.0
335,1.1
336,0.0
337,3.4
338,0.0
339,0.0
340,3.0
341,2.0
342,2.4
343,0.0
344,0.0
345,2.6
347,0.0
348,0.0
504,1.4
519,2.0
533,0.0
550,0.0
551,0.0
569,1.0
593,2.0
609,2.6
615,0.0
643,0.0
656,0.0
660,0.0
674,0.0
701,0.8
728,1.0
759,0.0
195,3.0
350,0.0
351,0.0
352,0.0
353,0.0
355,1.0
356,19.6
357,7.0
358,5.6
359,1.0
360,0.0
361,0.0
362,1.0
363,1.6
364,0.0
365,8.6
366,5.0
367,3.4
368,2.0
369,6.4
370,0.9
371,10.4
372,1.0
373,8.0
374,7.6
375,0.0
376,7.4
377,5.4
552,2.6
555,1.0
594,11.0
626,1.0
683,0.0
741,1.0
295,0.0
349,0.0
354,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,1.0
388,1.2
389,0.0
390,0.0
391,0.4
392,0.0
393,0.0
394,2.4
395,0.0
396,0.0
397,6.4
398,0.0
399,0.0
474,0.2
493,7.4
507,1.0
511,0.0
518,0.0
523,0.6
524,0.0
527,0.0
536,2.8
553,0.0
582,0.4
583,0.8
585,0.0
602,1.5
621,0.0
628,0.8
666,0.0
675,0.0
681,0.0
703,6.6
729,2.0
730,0.8
734,0.4
749,0.0
21,0.7
321,1.7
400,1.9
401,0.5
402,0.0
403,0.0
405,2.3
406,0.7
407,3.5
408,0.7
409,0.1
410,0.3
411,0.2
412,0.0
413,1.5
414,0.0
415,0.0
416,-0.5
417,0.0
418,-0.1
419,0.0
420,0.0
421,0.0
422,-0.3
423,0.0
424,-0.5
512,-0.5
528,-0.3
622,0.0
623,1.1
624,-0.3
647,0.0
648,0.0
671,-0.5
692,-0.5
693,3.9
716,-0.5
731,1.5
732,0.3
425,0.0
426,1.8
427,8.0
428,4.8
429,0.0
430,0.2
431,0.2
432,1.4
433,2.6
434,0.0
435,0.4
436,0.0
437,0.0
438,0.0
439,0.2
440,0.0
441,1.8
442,0.0
443,1.8
444,0.2
445,1.4
446,1.2
447,0.0
448,1.0
449,0.0
450,0.4
451,0.0
452,0.0
453,0.0
454,2.2
513,1.0
522,0.0
554,0.0
713,1.0
733,4.0
748,0.0
758,0.0
764,1.4
30,1.0
455,3.3
456,1.1
457,3.5
458,2.8
460,0.3
461,1.3
462,0.0
463,0.0
464,3.2
465,2.7
466,0.0
467,2.8
468,4.5
469,1.8
471,0.3
472,3.5
473,0.0
509,0.8
529,0.0
545,0.5
556,0.0
572,0.0
575,0.7
588,1.3
603,3.8
669,0.2
739,0.0
740,0.0
746,0.0
459,2.6
476,0.2
477,0.0
478,3.4
480,4.8
481,1.4
482,2.4
483,0.6
484,2.8
485,0.0
486,2.2
487,0.0
488,0.0
489,3.2
490,0.0
491,0.6
492,0.0
494,0.0
503,0.4
516,0.4
557,0.0
558,1.4
566,0.0
567,0.0
568,0.0
579,0.0
589,2.4
608,0.0
625,1.0
629,0.0
657,0.0
658,0.0
664,0.0
682,2.8
698,2.8
704,0.2
717,0.6
721,0.6
