id,xP
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
347,0.0
348,0.0
355,0.0
504,0.0
519,0.0
533,0.0
550,0.0
551,0.0
569,0.0
593,0.0
609,0.0
615,0.0
349,0.0
350,0.5
351,0.0
352,0.0
353,0.0
354,1.5
356,0.2
357,4.8
358,1.5
359,2.5
360,0.5
361,0.0
362,0.5
363,0.5
364,0.0
365,1.5
366,3.2
367,3.5
368,0.2
369,2.8
370,3.5
371,2.5
372,0.5
373,2.8
374,0.6
375,0.0
376,5.8
377,2.5
552,1.2
594,6.5
626,1.7
295,0.8
378,-0.5
379,-0.2
380,-0.5
381,0.2
382,0.0
383,-0.5
384,0.0
385,-0.5
386,0.0
387,2.5
388,-0.2
389,0.0
390,0.0
391,-0.2
392,0.0
393,-0.5
394,2.8
395,0.0
396,0.0
397,2.5
398,0.5
399,-0.2
474,-0.5
493,2.2
507,0.0
511,0.0
518,-0.5
523,-0.2
524,2.2
527,0.5
536,-0.2
553,-0.5
582,0.8
583,3.2
585,0.2
602,-0.2
621,-0.5
628,0.4
21,0.3
321,0.0
400,0.0
401,0.0
402,0.0
403,0.0
405,1.0
406,1.5
407,1.5
408,2.0
409,2.0
411,2.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.5
417,1.5
418,1.5
419,0.0
420,2.0
421,0.0
422,2.0
423,1.5
424,0.0
512,1.5
528,1.0
622,0.5
623,0.0
624,1.0
425,3.5
426,0.5
427,8.5
428,8.2
429,0.5
430,4.5
431,0.0
432,0.8
433,5.8
434,0.0
435,0.8
436,2.5
437,0.0
438,0.0
439,0.5
440,4.8
441,0.5
442,0.0
443,1.2
444,1.2
445,2.2
446,3.2
447,0.0
448,1.8
449,0.5
450,0.5
451,0.5
452,0.5
453,0.0
454,2.5
513,1.5
522,0.5
554,0.5
455,2.3
456,0.7
457,1.3
458,4.0
459,0.0
460,0.0
461,1.7
462,0.0
463,1.7
464,1.3
465,2.0
466,0.0
467,3.7
468,4.7
469,2.0
471,0.0
472,0.0
473,0.0
509,0.0
529,0.0
545,0.7
555,0.0
556,0.0
571,0.0
572,0.0
575,0.7
588,0.7
603,1.3
476,0.0
477,3.0
478,3.7
480,0.7
481,-0.3
482,-0.3
483,3.7
484,4.3
485,0.0
486,1.7
487,1.7
488,0.0
489,-1.0
490,0.0
491,-0.3
492,-1.0
494,-1.0
503,1.3
516,3.3
557,-1.0
558,-1.0
566,-1.0
567,-1.0
568,-0.7
579,0.7
589,3.3
608,0.0
625,0.5
629,0.2
