id,xP
307,4.2
308,2.0
309,0.0
310,0.0
311,7.4
312,4.2
314,5.2
315,4.2
316,1.4
317,0.0
318,11.8
319,3.8
320,0.0
322,1.0
323,0.0
324,1.0
325,0.2
502,1.0
573,1.4
587,1.5
599,1.0
600,1.0
610,3.3
326,0.7
327,3.5
328,-0.5
329,2.9
330,-0.7
331,0.3
332,-0.3
333,3.5
334,0.0
335,7.1
336,-0.1
337,-0.5
338,1.1
339,0.0
340,4.7
341,-0.1
342,3.9
343,-0.5
344,1.3
345,0.0
347,0.0
348,-0.5
355,-0.5
504,3.1
519,2.3
533,2.3
550,0.0
551,-0.5
569,-0.5
593,0.5
609,2.1
615,-0.5
349,0.0
350,0.2
351,0.0
352,0.0
353,0.0
354,1.2
356,0.0
357,4.6
358,2.4
359,1.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,1.0
366,2.4
367,1.6
368,2.4
369,3.4
370,2.4
371,2.0
372,0.0
373,2.4
374,0.4
375,0.0
376,6.0
377,3.2
552,0.6
594,2.2
295,2.4
378,0.0
379,1.0
380,0.0
381,0.4
382,0.0
383,0.2
384,0.0
385,1.2
386,0.0
387,2.0
388,1.6
389,0.0
390,0.0
391,0.2
392,0.0
393,0.0
394,3.8
395,0.0
396,0.0
397,2.6
398,5.6
399,0.2
474,0.0
493,2.2
507,0.0
511,0.0
518,0.0
523,2.2
524,1.6
527,2.6
536,0.0
553,0.0
582,0.8
583,3.0
585,0.5
602,0.0
621,2.0
21,0.2
321,0.0
400,0.0
401,0.0
402,0.0
403,0.0
405,1.0
406,1.6
407,2.8
408,3.8
409,3.0
411,4.0
412,0.0
413,0.6
414,0.0
415,0.0
416,0.4
417,2.0
418,1.6
419,0.0
420,1.4
421,0.0
422,2.4
423,2.2
424,0.0
512,2.6
528,1.4
622,1.2
623,0.0
624,1.7
425,5.1
426,0.5
427,8.1
428,2.9
429,0.5
430,4.1
431,0.0
432,3.9
433,4.3
434,0.0
435,3.3
436,2.1
437,0.0
438,0.0
439,0.5
440,2.3
441,0.5
442,0.0
443,0.9
444,1.3
445,3.9
446,3.3
447,0.0
448,5.3
449,0.5
450,0.5
451,0.5
452,0.5
453,0.0
454,2.7
513,0.9
522,0.7
554,0.0
455,2.9
456,-0.1
457,1.1
458,2.5
459,-0.2
460,-0.1
461,2.5
462,0.0
463,1.9
464,1.1
465,1.7
466,0.0
467,2.7
468,3.3
469,3.3
471,0.0
472,0.0
473,-0.5
509,-0.5
529,0.2
545,-0.1
555,-0.5
556,-0.5
571,-0.5
572,0.0
575,0.1
588,1.0
603,0.5
476,1.0
477,4.2
478,6.6
480,3.6
481,0.8
482,0.8
483,3.2
484,5.2
485,0.0
486,2.6
487,2.8
488,0.0
489,0.0
490,0.0
491,0.8
492,0.0
494,0.0
503,1.6
516,5.4
557,0.0
558,0.0
566,0.0
567,0.0
568,0.0
579,2.6
589,4.0
608,1.6
