id,xP
644,0.0
654,0.0
676,0.2
725,1.4
110,0.3
176,0.0
177,0.0
178,1.0
179,0.0
180,0.0
181,0.0
182,1.3
183,0.0
184,0.0
185,0.0
186,2.7
187,0.0
188,0.3
189,4.7
190,0.7
191,2.0
192,0.0
193,0.3
194,0.3
196,0.0
197,0.0
198,0.0
199,0.3
475,0.7
531,0.0
534,0.7
560,0.0
561,0.0
570,0.0
577,3.7
605,0.0
611,2.0
627,0.0
637,0.0
662,0.0
678,0.0
686,0.7
1,-0.5
2,4.3
105,-0.5
200,0.3
201,3.0
202,0.0
203,-0.3
204,0.0
205,1.7
206,0.0
207,0.0
208,0.0
209,1.5
210,1.3
211,1.7
212,0.5
213,-0.5
214,0.0
215,2.3
216,-0.5
217,2.0
218,0.0
219,0.0
220,1.3
231,0.0
346,1.7
470,0.7
521,0.0
532,-0.5
546,-0.5
562,0.0
591,-0.5
613,-0.3
614,4.5
618,2.3
636,-0.5
641,-0.5
667,-0.5
726,0.9
248,0.0
249,0.0
250,0.0
251,3.3
252,1.7
253,0.0
254,1.7
255,2.0
256,0.0
257,1.0
258,1.0
259,2.7
260,0.3
261,0.2
262,0.7
263,0.0
264,3.7
265,1.0
266,0.5
267,0.0
268,0.0
269,0.0
270,2.7
271,0.3
273,0.3
548,0.0
549,0.7
581,0.0
612,1.3
639,0.0
645,0.0
687,0.0
709,2.0
715,2.1
727,2.0
221,0.2
222,3.3
223,0.0
224,0.0
225,3.3
226,0.0
227,2.3
228,0.0
229,0.0
230,1.5
232,0.0
233,3.0
234,0.0
235,2.7
236,0.0
237,1.0
238,2.7
239,0.3
240,0.0
241,0.0
242,1.7
243,0.0
244,0.0
245,2.3
246,2.3
247,0.0
506,2.7
508,0.3
547,0.0
565,0.0
578,0.0
619,4.3
659,0.0
663,0.0
691,4.0
700,1.8
720,1.9
274,1.5
275,1.5
276,0.5
277,3.0
278,1.5
279,0.0
280,0.0
281,6.0
282,2.0
283,3.0
284,4.0
285,1.0
286,4.5
287,2.5
288,0.0
289,0.5
290,4.0
291,0.5
292,0.4
293,0.0
294,2.5
296,0.5
297,0.8
298,0.5
497,0.5
498,0.0
499,0.0
500,0.0
501,0.5
563,0.5
564,1.5
584,0.5
592,0.5
620,0.0
665,1.0
680,3.0
299,1.8
300,3.8
301,4.5
302,5.5
303,8.8
305,4.8
306,1.5
307,5.0
308,3.8
309,3.0
310,0.0
311,2.2
312,1.2
314,1.5
315,4.0
316,1.2
317,0.0
318,7.8
319,3.0
320,0.0
322,0.0
323,0.0
324,1.0
325,1.5
502,1.0
573,1.8
587,1.0
599,0.0
600,1.0
610,3.2
712,2.4
162,-0.5
326,0.0
327,2.7
328,-0.5
329,0.7
330,1.5
331,0.5
332,4.3
333,7.0
334,0.0
335,6.3
336,0.0
337,1.0
338,0.5
339,0.0
340,-0.2
341,2.3
342,-0.1
343,-0.5
344,-0.3
345,0.2
347,-0.5
348,-0.5
504,0.0
519,3.5
533,2.3
550,0.0
551,-0.5
569,2.0
593,0.0
609,0.7
615,0.0
643,-0.5
656,-0.5
660,0.0
674,-0.5
701,0.8
728,1.4
195,0.3
350,0.0
351,0.0
352,0.0
353,0.0
355,0.0
356,2.7
357,8.3
358,7.0
359,0.0
360,-0.3
361,0.0
362,0.0
363,0.0
364,0.0
365,1.0
366,6.0
367,0.0
368,1.0
369,2.7
370,3.0
371,2.3
372,0.0
373,3.0
374,0.5
375,0.0
376,7.0
377,6.0
552,0.0
555,0.0
594,3.0
626,0.0
683,0.0
295,0.5
349,0.0
354,0.8
378,-0.5
379,-0.5
380,-0.5
381,0.2
382,0.0
383,-0.5
384,0.0
385,1.8
386,0.0
387,1.2
388,3.8
389,0.0
390,0.0
391,2.8
392,0.0
393,-0.5
394,6.5
395,0.0
396,0.0
397,0.6
398,0.0
399,0.0
474,0.6
493,4.5
507,0.0
511,0.0
518,0.2
523,-0.2
524,-0.2
527,0.0
536,1.2
553,-0.5
582,1.8
583,0.0
585,-0.5
602,4.8
621,0.0
628,5.5
666,-0.5
675,-0.5
681,0.2
703,0.9
729,1.9
730,1.5
21,0.3
321,2.0
400,0.0
401,0.0
402,0.0
403,0.0
405,0.0
406,1.7
407,6.3
408,1.3
409,2.0
410,0.0
411,4.3
412,0.0
413,1.3
414,0.0
415,0.0
416,1.0
417,1.0
418,0.3
419,0.0
420,2.0
421,0.0
422,2.7
423,0.0
424,0.0
512,0.3
528,1.3
622,0.0
623,1.7
624,2.0
647,0.0
648,0.0
671,0.0
692,0.5
693,0.5
716,2.0
731,1.9
732,1.8
425,4.5
426,0.5
427,7.7
428,4.7
429,4.3
430,3.7
431,0.1
432,3.0
433,2.7
434,0.0
435,0.5
436,1.0
437,0.0
438,0.0
439,0.5
440,1.5
441,1.0
442,0.0
443,3.0
444,1.3
445,4.7
446,4.0
447,0.0
448,5.0
449,0.7
450,1.0
451,0.5
452,0.5
453,0.0
454,1.3
513,2.3
522,0.5
554,2.0
713,2.9
733,2.9
30,3.3
455,3.7
456,3.0
457,1.0
458,2.7
460,0.0
461,3.7
462,0.0
463,3.3
464,1.7
465,7.7
466,0.0
467,2.0
468,1.3
469,1.3
471,0.3
472,2.3
473,0.0
509,0.7
529,0.0
545,2.0
556,0.0
572,0.0
575,0.0
588,0.3
603,4.0
669,0.0
459,-0.7
476,-0.3
477,-1.0
478,3.7
480,1.3
481,0.3
482,2.3
483,4.3
484,2.3
485,0.0
486,0.0
487,0.0
488,0.0
489,-0.3
490,0.0
491,0.0
492,-1.0
494,-1.0
503,1.7
516,2.0
557,-1.0
558,2.0
566,-0.7
567,-1.0
568,-1.0
579,0.0
589,1.3
608,0.0
625,-0.7
629,0.0
657,-1.0
658,-1.0
664,-1.0
682,0.3
698,0.0
704,1.1
717,0.4
721,0.4
